120,-26
120,-27
120,-28
120,-29
120,-30
120,-31
120,-32
120,-33
120,-34
120,-35
120,-36
120,-37
120,-38
120,-39
120,-40
120,-41
120,-42
120,-43
120,-44
120,-45
120,-46
120,-47
120,-48
120,-49
120,-50
120,-51
120,-52
120,-53
120,-54
120,-55
120,-56
120,-57
120,-58
120,-59
120,-60
120,-61
120,-62
120,-63
120,-64
120,-65
120,-66
120,-67
120,-68
120,-69
120,-70
120,-71
120,-72
120,-73
120,-74
120,-75
120,-76
120,-77
120,-78
120,-79
120,-80
120,-81
120,-82
120,-83
120,-84
120,-85
120,-86
120,-87
120,-88
120,-89
120,-90
120,-91
120,-92
120,-93
120,-94
120,-95
120,-96
120,-97
120,-98
120,-99
120,-100
120,-101
120,-102
120,-103
120,-104
120,-105
120,-106
120,-107
120,-108
120,-109
120,-110
120,-111
120,-112
120,-113
120,-114
120,-115
120,-116
120,-117
120,-118
120,-119
120,-120
120,-121
120,-122
120,-123
120,-124
120,-125
120,-126
120,-127
120,-128
120,-129
120,-130
120,-131
120,-132
120,-133
120,-134
120,-135
120,-136
120,-137
120,-138
120,-139
120,-140
120,-141
120,-142
120,-143
120,-144
120,-145
120,-146
120,-147
120,-148
120,-149
120,-150
121,158
121,157
121,156
121,155
121,154
121,153
121,152
121,151
121,150
121,149
121,148
121,147
121,146
121,145
121,144
121,143
121,142
121,141
121,140
121,139
121,138
121,137
121,136
121,135
121,134
121,133
121,132
121,131
121,130
121,129
121,128
121,127
121,126
121,125
121,124
121,123
121,122
121,121
121,120
121,119
121,118
121,117
121,116
121,115
121,114
121,113
121,112
121,111
121,110
121,109
121,108
121,107
121,106
121,105
121,104
121,103
121,102
121,101
121,100
121,99
121,98
121,97
121,96
121,95
121,94
121,93
121,92
121,91
121,90
121,89
121,88
121,87
121,86
121,85
121,84
121,83
121,82
121,81
121,80
121,79
121,78
121,77
121,76
121,75
121,74
121,73
121,72
121,71
121,70
121,69
121,68
121,67
121,66
121,65
121,64
121,63
121,62
121,61
121,60
121,59
121,58
121,57
121,56
121,55
121,54
121,53
121,52
121,51
121,50
121,49
121,48
121,47
121,46
121,45
121,44
121,43
121,42
121,41
121,40
121,39
121,38
121,37
121,36
121,35
121,34
121,33
121,32
121,31
121,30
121,29
121,28
121,27
121,26
121,25
121,24
121,23
121,22
121,21
121,20
121,19
121,18
121,17
121,16
121,15
121,14
121,13
121,12
121,11
121,10
121,9
121,8
121,7
121,6
121,5
121,4
121,3
121,2
121,1
121,0
121,-1
121,-2
121,-3
121,-4
121,-5
121,-6
121,-7
121,-8
121,-9
121,-10
121,-11
121,-12
121,-13
121,-14
121,-15
121,-16
121,-17
121,-18
121,-19
121,-20
121,-21
121,-22
121,-23
121,-24
121,-25
121,-26
121,-27
121,-28
121,-29
121,-30
121,-31
121,-32
121,-33
121,-34
121,-35
121,-36
121,-37
121,-38
121,-39
121,-40
121,-41
121,-42
121,-43
121,-44
121,-45
121,-46
121,-47
121,-48
121,-49
121,-50
121,-51
121,-52
121,-53
121,-54
121,-55
121,-56
121,-57
121,-58
121,-59
121,-60
121,-61
121,-62
121,-63
121,-64
121,-65
121,-66
121,-67
121,-68
121,-69
121,-70
121,-71
121,-72
121,-73
121,-74
121,-75
121,-76
121,-77
121,-78
121,-79
121,-80
121,-81
121,-82
121,-83
121,-84
121,-85
121,-86
121,-87
121,-88
121,-89
121,-90
121,-91
121,-92
121,-93
121,-94
121,-95
121,-96
121,-97
121,-98
121,-99
121,-100
121,-101
121,-102
121,-103
121,-104
121,-105
121,-106
121,-107
121,-108
121,-109
121,-110
121,-111
121,-112
121,-113
121,-114
121,-115
121,-116
121,-117
121,-118
121,-119
121,-120
121,-121
121,-122
121,-123
121,-124
121,-125
121,-126
121,-127
121,-128
121,-129
121,-130
121,-131
121,-132
121,-133
121,-134
121,-135
121,-136
121,-137
121,-138
121,-139
121,-140
121,-141
121,-142
121,-143
121,-144
121,-145
121,-146
121,-147
121,-148
121,-149
121,-150
122,158
122,157
122,156
122,155
122,154
122,153
122,152
122,151
122,150
122,149
122,148
122,147
122,146
122,145
122,144
122,143
122,142
122,141
122,140
122,139
122,138
122,137
122,136
122,135
122,134
122,133
122,132
122,131
122,130
122,129
122,128
122,127
122,126
122,125
122,124
122,123
122,122
122,121
122,120
122,119
122,118
122,117
122,116
122,115
122,114
122,113
122,112
122,111
122,110
122,109
122,108
122,107
122,106
122,105
122,104
122,103
122,102
122,101
122,100
122,99
122,98
122,97
122,96
122,95
122,94
122,93
122,92
122,91
122,90
122,89
122,88
122,87
122,86
122,85
122,84
122,83
122,82
122,81
122,80
122,79
122,78
122,77
122,76
122,75
122,74
122,73
122,72
122,71
122,70
122,69
122,68
122,67
122,66
122,65
122,64
122,63
122,62
122,61
122,60
122,59
122,58
122,57
122,56
122,55
122,54
122,53
122,52
122,51
122,50
122,49
122,48
122,47
122,46
122,45
122,44
122,43
122,42
122,41
122,40
122,39
122,38
122,37
122,36
122,35
122,34
122,33
122,32
122,31
122,30
122,29
122,28
122,27
122,26
122,25
122,24
122,23
122,22
122,21
122,20
122,19
122,18
122,17
122,16
122,15
122,14
122,13
122,12
122,11
122,10
122,9
122,8
122,7
122,6
122,5
122,4
122,3
122,2
122,1
122,0
122,-1
122,-2
122,-3
122,-4
122,-5
122,-6
122,-7
122,-8
122,-9
122,-10
122,-11
122,-12
122,-13
122,-14
122,-15
122,-16
122,-17
122,-18
122,-19
122,-20
122,-21
122,-22
122,-23
122,-24
122,-25
122,-26
122,-27
122,-28
122,-29
122,-30
122,-31
122,-32
122,-33
122,-34
122,-35
122,-36
122,-37
122,-38
122,-39
122,-40
122,-41
122,-42
122,-43
122,-44
122,-45
122,-46
122,-47
122,-48
122,-49
122,-50
122,-51
122,-52
122,-53
122,-54
122,-55
122,-56
122,-57
122,-58
122,-59
122,-60
122,-61
122,-62
122,-63
122,-64
122,-65
122,-66
122,-67
122,-68
122,-69
122,-70
122,-71
122,-72
122,-73
122,-74
122,-75
122,-76
122,-77
122,-78
122,-79
122,-80
122,-81
122,-82
122,-83
122,-84
122,-85
122,-86
122,-87
122,-88
122,-89
122,-90
122,-91
122,-92
122,-93
122,-94
122,-95
122,-96
122,-97
122,-98
122,-99
122,-100
122,-101
122,-102
122,-103
122,-104
122,-105
122,-106
122,-107
122,-108
122,-109
122,-110
122,-111
122,-112
122,-113
122,-114
122,-115
122,-116
122,-117
122,-118
122,-119
122,-120
122,-121
122,-122
122,-123
122,-124
122,-125
122,-126
122,-127
122,-128
122,-129
122,-130
122,-131
122,-132
122,-133
122,-134
122,-135
122,-136
122,-137
122,-138
122,-139
122,-140
122,-141
122,-142
122,-143
122,-144
122,-145
122,-146
122,-147
122,-148
122,-149
122,-150
123,158
123,157
123,156
123,155
123,154
123,153
123,152
123,151
123,150
123,149
123,148
123,147
123,146
123,145
123,144
123,143
123,142
123,141
123,140
123,139
123,138
123,137
123,136
123,135
123,134
123,133
123,132
123,131
123,130
123,129
123,128
123,127
123,126
123,125
123,124
123,123
123,122
123,121
123,120
123,119
123,118
123,117
123,116
123,115
123,114
123,113
123,112
123,111
123,110
123,109
123,108
123,107
123,106
123,105
123,104
123,103
123,102
123,101
123,100
123,99
123,98
123,97
123,96
123,95
123,94
123,93
123,92
123,91
123,90
123,89
123,88
123,87
123,86
123,85
123,84
123,83
123,82
123,81
123,80
123,79
123,78
123,77
123,76
123,75
123,74
123,73
123,72
123,71
123,70
123,69
123,68
123,67
123,66
123,65
123,64
123,63
123,62
123,61
123,60
123,59
123,58
123,57
123,56
123,55
123,54
123,53
123,52
123,51
123,50
123,49
123,48
123,47
123,46
123,45
123,44
123,43
123,42
123,41
123,40
123,39
123,38
123,37
123,36
123,35
123,34
123,33
123,32
123,31
123,30
123,29
123,28
123,27
123,26
123,25
123,24
123,23
123,22
123,21
123,20
123,19
123,18
123,17
123,16
123,15
123,14
123,13
123,12
123,11
123,10
123,9
123,8
123,7
123,6
123,5
123,4
123,3
123,2
123,1
123,0
123,-1
123,-2
123,-3
123,-4
123,-5
123,-6
123,-7
123,-8
123,-9
123,-10
123,-11
123,-12
123,-13
123,-14
123,-15
123,-16
123,-17
123,-18
123,-19
123,-20
123,-21
123,-22
123,-23
123,-24
123,-25
123,-26
123,-27
123,-28
123,-29
123,-30
123,-31
123,-32
123,-33
123,-34
123,-35
123,-36
123,-37
123,-38
123,-39
123,-40
123,-41
123,-42
123,-43
123,-44
123,-45
123,-46
123,-47
123,-48
123,-49
123,-50
123,-51
123,-52
123,-53
123,-54
123,-55
123,-56
123,-57
123,-58
123,-59
123,-60
123,-61
123,-62
123,-63
123,-64
123,-65
123,-66
123,-67
123,-68
123,-69
123,-70
123,-71
123,-72
123,-73
123,-74
123,-75
123,-76
123,-77
123,-78
123,-79
123,-80
123,-81
123,-82
123,-83
123,-84
123,-85
123,-86
123,-87
123,-88
123,-89
123,-90
123,-91
123,-92
123,-93
123,-94
123,-95
123,-96
123,-97
